,id,loan_status
8887,67532,0
8888,67533,0
8889,67534,0
8890,67535,0
8891,67536,0
8892,67537,0
8893,67538,0
8894,67539,0
8895,67540,0
8896,67541,0
8897,67542,0
8898,67543,0
8899,67544,0
8900,67545,0
8901,67546,0
8902,67547,0
8903,67548,0
8904,67549,0
8905,67550,0
8906,67551,0
8907,67552,0
8908,67553,0
8909,67554,0
8910,67555,0
8911,67556,0
8912,67557,0
8913,67558,1
8914,67559,0
8915,67560,0
8916,67561,0
8917,67562,0
8918,67563,0
8919,67564,0
8920,67565,0
8921,67566,0
8922,67567,0
8923,67568,0
8924,67569,0
8925,67570,0
8926,67571,0
8927,67572,0
8928,67573,0
8929,67574,0
8930,67575,0
8931,67576,0
8932,67577,0
8933,67578,1
8934,67579,1
8935,67580,0
8936,67581,0
8937,67582,0
8938,67583,0
8939,67584,1
8940,67585,1
8941,67586,0
8942,67587,0
8943,67588,0
8944,67589,1
8945,67590,0
8946,67591,0
8947,67592,0
8948,67593,0
8949,67594,0
8950,67595,0
8951,67596,0
8952,67597,0
8953,67598,0
8954,67599,0
8955,67600,0
8956,67601,0
8957,67602,0
8958,67603,1
8959,67604,0
8960,67605,0
8961,67606,0
8962,67607,0
8963,67608,0
8964,67609,0
8965,67610,0
8966,67611,0
8967,67612,0
8968,67613,0
8969,67614,0
8970,67615,0
8971,67616,0
8972,67617,0
8973,67618,0
8974,67619,0
8975,67620,0
8976,67621,0
8977,67622,0
8978,67623,0
8979,67624,0
8980,67625,0
8981,67626,0
8982,67627,0
8983,67628,0
8984,67629,0
8985,67630,0
8986,67631,0
8987,67632,0
8988,67633,0
8989,67634,0
8990,67635,1
8991,67636,0
8992,67637,0
8993,67638,0
8994,67639,0
8995,67640,0
8996,67641,0
8997,67642,0
8998,67643,0
8999,67644,0
9000,67645,0
9001,67646,0
9002,67647,0
9003,67648,0
9004,67649,0
9005,67650,0
9006,67651,0
9007,67652,0
9008,67653,0
9009,67654,0
9010,67655,0
9011,67656,0
9012,67657,0
9013,67658,0
9014,67659,0
9015,67660,0
9016,67661,0
9017,67662,1
9018,67663,0
9019,67664,0
9020,67665,1
9021,67666,0
9022,67667,0
9023,67668,0
9024,67669,0
9025,67670,0
9026,67671,0
9027,67672,0
9028,67673,0
9029,67674,0
9030,67675,0
9031,67676,0
9032,67677,0
9033,67678,0
9034,67679,0
9035,67680,0
9036,67681,0
9037,67682,1
9038,67683,1
9039,67684,0
9040,67685,0
9041,67686,0
9042,67687,0
9043,67688,0
9044,67689,0
9045,67690,0
9046,67691,0
9047,67692,0
9048,67693,0
9049,67694,0
9050,67695,1
9051,67696,0
9052,67697,0
9053,67698,0
9054,67699,0
9055,67700,0
9056,67701,0
9057,67702,0
9058,67703,0
9059,67704,1
9060,67705,0
9061,67706,0
9062,67707,0
9063,67708,0
9064,67709,0
9065,67710,0
9066,67711,0
9067,67712,0
9068,67713,0
9069,67714,0
9070,67715,0
9071,67716,0
9072,67717,0
9073,67718,0
9074,67719,1
9075,67720,0
9076,67721,0
9077,67722,0
9078,67723,0
9079,67724,0
9080,67725,0
9081,67726,0
9082,67727,0
9083,67728,1
9084,67729,0
9085,67730,0
9086,67731,1
9087,67732,0
9088,67733,0
9089,67734,0
9090,67735,0
9091,67736,0
9092,67737,1
9093,67738,0
9094,67739,0
9095,67740,0
9096,67741,0
9097,67742,0
9098,67743,0
9099,67744,0
9100,67745,0
9101,67746,0
9102,67747,0
9103,67748,0
9104,67749,0
9105,67750,0
9106,67751,1
9107,67752,0
9108,67753,0
9109,67754,0
9110,67755,0
9111,67756,0
9112,67757,0
9113,67758,0
9114,67759,1
9115,67760,0
9116,67761,0
9117,67762,0
9118,67763,0
9119,67764,0
9120,67765,0
9121,67766,0
9122,67767,0
9123,67768,0
9124,67769,0
9125,67770,0
9126,67771,0
9127,67772,0
9128,67773,0
9129,67774,0
9130,67775,0
9131,67776,0
9132,67777,0
9133,67778,1
9134,67779,0
9135,67780,0
9136,67781,0
9137,67782,0
9138,67783,0
9139,67784,0
9140,67785,1
9141,67786,0
9142,67787,0
9143,67788,0
9144,67789,0
9145,67790,0
9146,67791,0
9147,67792,0
9148,67793,0
9149,67794,0
9150,67795,0
9151,67796,0
9152,67797,0
9153,67798,0
9154,67799,0
9155,67800,0
9156,67801,0
9157,67802,0
9158,67803,0
9159,67804,1
9160,67805,0
9161,67806,0
9162,67807,0
9163,67808,0
9164,67809,0
9165,67810,0
9166,67811,0
9167,67812,0
9168,67813,0
9169,67814,0
9170,67815,0
9171,67816,0
9172,67817,0
9173,67818,0
9174,67819,0
9175,67820,0
9176,67821,0
9177,67822,0
9178,67823,0
9179,67824,0
9180,67825,0
9181,67826,0
9182,67827,0
9183,67828,0
9184,67829,0
9185,67830,0
9186,67831,0
9187,67832,0
9188,67833,0
9189,67834,0
9190,67835,0
9191,67836,0
9192,67837,0
9193,67838,0
9194,67839,0
9195,67840,0
9196,67841,0
9197,67842,0
9198,67843,0
9199,67844,0
9200,67845,0
9201,67846,0
9202,67847,0
9203,67848,0
9204,67849,0
9205,67850,0
9206,67851,0
9207,67852,0
9208,67853,0
9209,67854,0
9210,67855,0
9211,67856,0
9212,67857,0
9213,67858,0
9214,67859,0
9215,67860,1
9216,67861,0
9217,67862,0
9218,67863,0
9219,67864,0
9220,67865,0
9221,67866,0
9222,67867,0
9223,67868,0
9224,67869,0
9225,67870,0
9226,67871,0
9227,67872,0
9228,67873,0
9229,67874,0
9230,67875,0
9231,67876,0
9232,67877,0
9233,67878,0
9234,67879,0
9235,67880,0
9236,67881,0
9237,67882,0
9238,67883,0
9239,67884,0
9240,67885,0
9241,67886,0
9242,67887,0
9243,67888,0
9244,67889,0
9245,67890,0
9246,67891,0
9247,67892,0
9248,67893,1
9249,67894,0
9250,67895,0
9251,67896,0
9252,67897,0
9253,67898,0
9254,67899,0
9255,67900,0
9256,67901,0
9257,67902,0
9258,67903,0
9259,67904,1
9260,67905,0
9261,67906,0
9262,67907,0
9263,67908,0
9264,67909,0
9265,67910,0
9266,67911,0
9267,67912,0
9268,67913,0
9269,67914,0
9270,67915,0
9271,67916,0
9272,67917,0
9273,67918,0
9274,67919,0
9275,67920,0
9276,67921,0
9277,67922,0
9278,67923,0
9279,67924,0
9280,67925,0
9281,67926,0
9282,67927,0
9283,67928,0
9284,67929,0
9285,67930,0
9286,67931,0
9287,67932,0
9288,67933,0
9289,67934,0
9290,67935,0
9291,67936,0
9292,67937,0
9293,67938,0
9294,67939,0
9295,67940,0
9296,67941,0
9297,67942,0
9298,67943,0
9299,67944,0
9300,67945,0
9301,67946,0
9302,67947,0
9303,67948,0
9304,67949,0
9305,67950,0
9306,67951,0
9307,67952,0
9308,67953,0
9309,67954,0
9310,67955,0
9311,67956,0
9312,67957,0
9313,67958,0
9314,67959,0
9315,67960,0
9316,67961,0
9317,67962,0
9318,67963,0
9319,67964,0
9320,67965,0
9321,67966,1
9322,67967,0
9323,67968,0
9324,67969,0
9325,67970,0
9326,67971,0
9327,67972,0
9328,67973,0
9329,67974,0
9330,67975,0
9331,67976,0
9332,67977,1
9333,67978,0
9334,67979,0
9335,67980,0
9336,67981,0
9337,67982,1
9338,67983,0
9339,67984,0
9340,67985,0
9341,67986,0
9342,67987,0
9343,67988,0
9344,67989,0
9345,67990,0
9346,67991,0
9347,67992,0
9348,67993,0
9349,67994,0
9350,67995,0
9351,67996,0
9352,67997,0
9353,67998,0
9354,67999,0
9355,68000,0
9356,68001,0
9357,68002,0
9358,68003,1
9359,68004,0
9360,68005,0
9361,68006,0
9362,68007,0
9363,68008,0
9364,68009,0
9365,68010,0
9366,68011,0
9367,68012,0
9368,68013,1
9369,68014,0
9370,68015,0
9371,68016,1
9372,68017,0
9373,68018,0
9374,68019,0
9375,68020,1
9376,68021,0
9377,68022,0
9378,68023,0
9379,68024,0
9380,68025,0
9381,68026,0
9382,68027,1
9383,68028,0
9384,68029,0
9385,68030,0
9386,68031,0
9387,68032,0
9388,68033,0
9389,68034,1
9390,68035,1
9391,68036,0
9392,68037,0
9393,68038,0
9394,68039,0
9395,68040,0
9396,68041,0
9397,68042,0
9398,68043,0
9399,68044,0
9400,68045,0
9401,68046,0
9402,68047,0
9403,68048,0
9404,68049,0
9405,68050,0
9406,68051,0
9407,68052,0
9408,68053,0
9409,68054,0
9410,68055,0
9411,68056,0
9412,68057,0
9413,68058,0
9414,68059,0
9415,68060,0
9416,68061,0
9417,68062,0
9418,68063,1
9419,68064,0
9420,68065,0
9421,68066,0
9422,68067,1
9423,68068,0
9424,68069,0
9425,68070,0
9426,68071,0
9427,68072,0
9428,68073,1
9429,68074,0
9430,68075,0
9431,68076,0
9432,68077,0
9433,68078,1
9434,68079,0
9435,68080,0
9436,68081,0
9437,68082,0
9438,68083,0
9439,68084,0
9440,68085,0
9441,68086,0
9442,68087,0
9443,68088,0
9444,68089,0
9445,68090,0
9446,68091,1
9447,68092,0
9448,68093,0
9449,68094,0
9450,68095,0
9451,68096,0
9452,68097,0
9453,68098,1
9454,68099,0
9455,68100,0
9456,68101,0
9457,68102,0
9458,68103,0
9459,68104,0
9460,68105,0
9461,68106,0
9462,68107,0
9463,68108,0
9464,68109,0
9465,68110,0
9466,68111,0
9467,68112,0
9468,68113,0
9469,68114,0
9470,68115,0
9471,68116,0
9472,68117,0
9473,68118,0
9474,68119,0
9475,68120,0
9476,68121,0
9477,68122,0
9478,68123,0
9479,68124,0
9480,68125,0
9481,68126,0
9482,68127,0
9483,68128,0
9484,68129,0
9485,68130,1
9486,68131,0
9487,68132,0
9488,68133,0
9489,68134,0
9490,68135,0
9491,68136,0
9492,68137,0
9493,68138,0
9494,68139,0
9495,68140,0
9496,68141,0
9497,68142,0
9498,68143,0
9499,68144,0
9500,68145,0
9501,68146,0
9502,68147,0
9503,68148,0
9504,68149,0
9505,68150,0
9506,68151,0
9507,68152,0
9508,68153,0
9509,68154,0
9510,68155,0
9511,68156,0
9512,68157,0
9513,68158,1
9514,68159,0
9515,68160,0
9516,68161,0
9517,68162,0
9518,68163,1
9519,68164,0
9520,68165,1
9521,68166,0
9522,68167,0
9523,68168,0
9524,68169,0
9525,68170,0
9526,68171,0
9527,68172,0
9528,68173,0
9529,68174,0
9530,68175,0
9531,68176,1
9532,68177,0
9533,68178,0
9534,68179,0
9535,68180,0
9536,68181,0
9537,68182,0
9538,68183,1
9539,68184,0
9540,68185,0
9541,68186,0
9542,68187,0
9543,68188,0
9544,68189,0
9545,68190,0
9546,68191,0
9547,68192,0
9548,68193,0
9549,68194,0
9550,68195,0
9551,68196,0
9552,68197,0
9553,68198,1
9554,68199,0
9555,68200,0
9556,68201,0
9557,68202,0
9558,68203,0
9559,68204,1
9560,68205,1
9561,68206,0
9562,68207,0
9563,68208,0
9564,68209,0
9565,68210,0
9566,68211,0
9567,68212,0
9568,68213,0
9569,68214,0
9570,68215,0
9571,68216,0
9572,68217,0
9573,68218,0
9574,68219,0
9575,68220,0
9576,68221,0
9577,68222,0
9578,68223,0
9579,68224,0
9580,68225,0
9581,68226,0
9582,68227,0
9583,68228,0
9584,68229,0
9585,68230,0
9586,68231,0
9587,68232,0
9588,68233,0
9589,68234,0
9590,68235,0
9591,68236,0
9592,68237,0
9593,68238,0
9594,68239,0
9595,68240,0
9596,68241,0
9597,68242,0
9598,68243,0
9599,68244,0
9600,68245,0
9601,68246,0
9602,68247,0
9603,68248,0
9604,68249,0
9605,68250,0
9606,68251,0
9607,68252,0
9608,68253,0
9609,68254,0
9610,68255,0
9611,68256,0
9612,68257,0
9613,68258,1
9614,68259,0
9615,68260,0
9616,68261,0
9617,68262,0
9618,68263,0
9619,68264,0
9620,68265,1
9621,68266,0
9622,68267,0
9623,68268,0
9624,68269,0
9625,68270,0
9626,68271,0
9627,68272,0
9628,68273,0
9629,68274,0
9630,68275,0
9631,68276,0
9632,68277,0
9633,68278,0
9634,68279,0
9635,68280,0
9636,68281,0
9637,68282,0
9638,68283,0
9639,68284,0
9640,68285,0
9641,68286,0
9642,68287,0
9643,68288,0
9644,68289,0
9645,68290,0
9646,68291,0
9647,68292,0
9648,68293,0
9649,68294,0
9650,68295,1
9651,68296,1
9652,68297,0
9653,68298,0
9654,68299,0
9655,68300,0
9656,68301,0
9657,68302,0
9658,68303,0
9659,68304,0
9660,68305,0
9661,68306,0
9662,68307,0
9663,68308,0
9664,68309,0
9665,68310,0
9666,68311,0
9667,68312,0
9668,68313,0
9669,68314,0
9670,68315,0
9671,68316,0
9672,68317,0
9673,68318,0
9674,68319,0
9675,68320,0
9676,68321,0
9677,68322,0
9678,68323,0
9679,68324,0
9680,68325,0
9681,68326,0
9682,68327,0
9683,68328,0
9684,68329,0
9685,68330,0
9686,68331,0
9687,68332,0
9688,68333,0
9689,68334,0
9690,68335,0
9691,68336,1
9692,68337,0
9693,68338,0
9694,68339,1
9695,68340,0
9696,68341,0
9697,68342,1
9698,68343,0
9699,68344,0
9700,68345,0
9701,68346,0
9702,68347,0
9703,68348,0
9704,68349,0
9705,68350,1
9706,68351,0
9707,68352,0
9708,68353,0
9709,68354,1
9710,68355,0
9711,68356,0
9712,68357,1
9713,68358,0
9714,68359,0
9715,68360,0
9716,68361,0
9717,68362,0
9718,68363,0
9719,68364,0
9720,68365,0
9721,68366,0
9722,68367,0
9723,68368,0
9724,68369,1
9725,68370,1
9726,68371,0
9727,68372,0
9728,68373,0
9729,68374,0
9730,68375,0
9731,68376,0
9732,68377,0
9733,68378,0
9734,68379,0
9735,68380,0
9736,68381,0
9737,68382,0
9738,68383,0
9739,68384,0
9740,68385,0
9741,68386,0
9742,68387,0
9743,68388,0
9744,68389,0
9745,68390,0
9746,68391,0
9747,68392,0
9748,68393,0
9749,68394,1
9750,68395,0
9751,68396,1
9752,68397,0
9753,68398,0
9754,68399,0
9755,68400,0
9756,68401,1
9757,68402,0
9758,68403,0
9759,68404,1
9760,68405,0
9761,68406,0
9762,68407,1
9763,68408,1
9764,68409,0
9765,68410,0
9766,68411,0
9767,68412,0
9768,68413,0
9769,68414,1
9770,68415,0
9771,68416,0
9772,68417,0
9773,68418,0
9774,68419,0
9775,68420,0
9776,68421,0
9777,68422,0
9778,68423,0
9779,68424,0
9780,68425,0
9781,68426,0
9782,68427,0
9783,68428,0
9784,68429,0
9785,68430,0
9786,68431,0
9787,68432,0
9788,68433,0
9789,68434,0
9790,68435,1
9791,68436,0
9792,68437,0
9793,68438,0
9794,68439,0
9795,68440,0
9796,68441,0
9797,68442,0
9798,68443,0
9799,68444,1
9800,68445,0
9801,68446,0
9802,68447,0
9803,68448,0
9804,68449,0
9805,68450,1
9806,68451,0
9807,68452,0
9808,68453,0
9809,68454,0
9810,68455,0
9811,68456,0
9812,68457,0
9813,68458,0
9814,68459,0
9815,68460,0
9816,68461,0
9817,68462,0
9818,68463,0
9819,68464,0
9820,68465,0
9821,68466,0
9822,68467,0
9823,68468,0
9824,68469,0
9825,68470,0
9826,68471,1
9827,68472,0
9828,68473,0
9829,68474,0
9830,68475,0
9831,68476,0
9832,68477,0
9833,68478,0
9834,68479,0
9835,68480,0
9836,68481,0
9837,68482,0
9838,68483,0
9839,68484,0
9840,68485,0
9841,68486,0
9842,68487,0
9843,68488,1
9844,68489,0
9845,68490,0
9846,68491,1
9847,68492,0
9848,68493,0
9849,68494,0
9850,68495,0
9851,68496,0
9852,68497,0
9853,68498,0
9854,68499,0
9855,68500,0
9856,68501,0
9857,68502,0
9858,68503,0
9859,68504,0
9860,68505,0
9861,68506,0
9862,68507,0
9863,68508,0
9864,68509,0
9865,68510,0
9866,68511,0
9867,68512,0
9868,68513,0
9869,68514,1
9870,68515,0
9871,68516,0
9872,68517,0
9873,68518,0
9874,68519,0
9875,68520,0
9876,68521,0
9877,68522,0
9878,68523,0
9879,68524,0
9880,68525,0
9881,68526,0
9882,68527,0
9883,68528,0
9884,68529,0
9885,68530,0
9886,68531,0
9887,68532,0
9888,68533,1
9889,68534,0
9890,68535,0
9891,68536,0
9892,68537,0
9893,68538,0
9894,68539,0
9895,68540,0
9896,68541,0
9897,68542,0
9898,68543,0
9899,68544,0
9900,68545,0
9901,68546,0
9902,68547,1
9903,68548,0
9904,68549,0
9905,68550,1
9906,68551,1
9907,68552,0
9908,68553,0
9909,68554,0
9910,68555,0
9911,68556,0
9912,68557,0
9913,68558,1
9914,68559,0
9915,68560,0
9916,68561,0
9917,68562,0
9918,68563,0
9919,68564,0
9920,68565,0
9921,68566,0
9922,68567,0
9923,68568,0
9924,68569,0
9925,68570,0
9926,68571,1
9927,68572,0
9928,68573,0
9929,68574,0
9930,68575,0
9931,68576,0
9932,68577,0
9933,68578,0
9934,68579,0
9935,68580,0
9936,68581,0
9937,68582,0
9938,68583,1
9939,68584,0
9940,68585,1
9941,68586,0
9942,68587,0
9943,68588,0
9944,68589,0
9945,68590,1
9946,68591,0
9947,68592,1
9948,68593,0
9949,68594,0
9950,68595,0
9951,68596,0
9952,68597,0
9953,68598,0
9954,68599,0
9955,68600,0
9956,68601,0
9957,68602,0
9958,68603,0
9959,68604,0
9960,68605,0
9961,68606,0
9962,68607,0
9963,68608,0
9964,68609,0
9965,68610,0
9966,68611,0
9967,68612,1
9968,68613,0
9969,68614,0
9970,68615,0
9971,68616,0
9972,68617,0
9973,68618,0
9974,68619,0
9975,68620,0
9976,68621,0
9977,68622,0
9978,68623,0
9979,68624,0
9980,68625,0
9981,68626,0
9982,68627,0
9983,68628,0
9984,68629,0
9985,68630,1
9986,68631,0
9987,68632,0
9988,68633,0
9989,68634,0
9990,68635,1
9991,68636,0
9992,68637,0
9993,68638,0
9994,68639,0
9995,68640,0
9996,68641,0
9997,68642,0
9998,68643,0
9999,68644,0
10000,68645,1
10001,68646,1
10002,68647,0
10003,68648,0
10004,68649,0
10005,68650,1
10006,68651,0
10007,68652,0
10008,68653,1
10009,68654,0
10010,68655,0
10011,68656,0
10012,68657,0
10013,68658,0
10014,68659,0
10015,68660,0
10016,68661,0
10017,68662,0
10018,68663,0
10019,68664,0
10020,68665,0
10021,68666,0
10022,68667,0
10023,68668,0
10024,68669,0
10025,68670,0
10026,68671,0
10027,68672,0
10028,68673,0
10029,68674,0
10030,68675,0
10031,68676,0
10032,68677,0
10033,68678,0
10034,68679,0
10035,68680,0
10036,68681,0
10037,68682,0
10038,68683,0
10039,68684,0
10040,68685,0
10041,68686,0
10042,68687,0
10043,68688,0
10044,68689,0
10045,68690,0
10046,68691,0
10047,68692,0
10048,68693,0
10049,68694,0
10050,68695,0
10051,68696,1
10052,68697,0
10053,68698,0
10054,68699,0
10055,68700,1
10056,68701,0
10057,68702,0
10058,68703,0
10059,68704,0
10060,68705,0
10061,68706,0
10062,68707,1
10063,68708,0
10064,68709,0
10065,68710,0
10066,68711,0
10067,68712,0
10068,68713,0
10069,68714,0
10070,68715,0
10071,68716,0
10072,68717,1
10073,68718,0
10074,68719,0
10075,68720,0
10076,68721,0
10077,68722,0
10078,68723,1
10079,68724,0
10080,68725,0
10081,68726,0
10082,68727,0
10083,68728,0
10084,68729,0
10085,68730,0
10086,68731,0
10087,68732,0
10088,68733,0
10089,68734,0
10090,68735,0
10091,68736,0
10092,68737,0
10093,68738,0
10094,68739,0
10095,68740,0
10096,68741,0
10097,68742,0
10098,68743,0
10099,68744,1
10100,68745,0
10101,68746,0
10102,68747,0
10103,68748,1
10104,68749,0
10105,68750,0
10106,68751,0
10107,68752,0
10108,68753,0
10109,68754,0
10110,68755,0
10111,68756,0
10112,68757,0
10113,68758,0
10114,68759,0
10115,68760,0
10116,68761,0
10117,68762,0
10118,68763,0
10119,68764,1
10120,68765,0
10121,68766,0
10122,68767,0
10123,68768,0
10124,68769,0
10125,68770,0
10126,68771,0
10127,68772,0
10128,68773,0
10129,68774,0
10130,68775,1
10131,68776,1
10132,68777,0
10133,68778,0
10134,68779,1
10135,68780,0
10136,68781,0
10137,68782,0
10138,68783,0
10139,68784,0
10140,68785,0
10141,68786,0
10142,68787,0
10143,68788,0
10144,68789,0
10145,68790,0
10146,68791,0
10147,68792,0
10148,68793,0
10149,68794,0
10150,68795,0
10151,68796,0
10152,68797,0
10153,68798,0
10154,68799,0
10155,68800,0
10156,68801,0
10157,68802,0
10158,68803,1
10159,68804,1
10160,68805,0
10161,68806,1
10162,68807,0
10163,68808,0
10164,68809,0
10165,68810,0
10166,68811,1
10167,68812,0
10168,68813,0
10169,68814,0
10170,68815,0
10171,68816,0
10172,68817,0
10173,68818,0
10174,68819,0
10175,68820,0
10176,68821,0
10177,68822,0
10178,68823,0
10179,68824,0
10180,68825,1
10181,68826,0
10182,68827,0
10183,68828,0
10184,68829,1
10185,68830,0
10186,68831,0
10187,68832,0
10188,68833,1
10189,68834,0
10190,68835,0
10191,68836,0
10192,68837,1
10193,68838,0
10194,68839,0
10195,68840,0
10196,68841,0
10197,68842,0
10198,68843,0
10199,68844,0
10200,68845,1
10201,68846,1
10202,68847,0
10203,68848,0
10204,68849,0
10205,68850,0
10206,68851,0
10207,68852,0
10208,68853,0
10209,68854,0
10210,68855,1
10211,68856,0
10212,68857,0
10213,68858,0
10214,68859,0
10215,68860,0
10216,68861,0
10217,68862,0
10218,68863,0
10219,68864,0
10220,68865,0
10221,68866,0
10222,68867,0
10223,68868,1
10224,68869,0
10225,68870,0
10226,68871,0
10227,68872,0
10228,68873,0
10229,68874,0
10230,68875,0
10231,68876,0
10232,68877,0
10233,68878,0
10234,68879,0
10235,68880,0
10236,68881,0
10237,68882,0
10238,68883,0
10239,68884,0
10240,68885,0
10241,68886,0
10242,68887,0
10243,68888,0
10244,68889,0
10245,68890,0
10246,68891,1
10247,68892,0
10248,68893,0
10249,68894,0
10250,68895,0
10251,68896,0
10252,68897,0
10253,68898,0
10254,68899,0
10255,68900,1
10256,68901,0
10257,68902,0
10258,68903,0
10259,68904,0
10260,68905,0
10261,68906,0
10262,68907,0
10263,68908,0
10264,68909,0
10265,68910,0
10266,68911,1
10267,68912,0
10268,68913,0
10269,68914,0
10270,68915,0
10271,68916,0
10272,68917,1
10273,68918,0
10274,68919,0
10275,68920,0
10276,68921,0
10277,68922,0
10278,68923,0
10279,68924,0
10280,68925,0
10281,68926,1
10282,68927,0
10283,68928,1
10284,68929,0
10285,68930,1
10286,68931,0
10287,68932,0
10288,68933,0
10289,68934,0
10290,68935,0
10291,68936,0
10292,68937,0
10293,68938,0
10294,68939,0
10295,68940,0
10296,68941,0
10297,68942,0
10298,68943,0
10299,68944,0
10300,68945,0
10301,68946,0
10302,68947,0
10303,68948,0
10304,68949,0
10305,68950,1
10306,68951,0
10307,68952,0
10308,68953,0
10309,68954,0
10310,68955,0
10311,68956,0
10312,68957,0
10313,68958,0
10314,68959,1
10315,68960,0
10316,68961,0
10317,68962,0
10318,68963,1
10319,68964,0
10320,68965,0
10321,68966,0
10322,68967,0
10323,68968,0
10324,68969,0
10325,68970,0
10326,68971,0
10327,68972,0
10328,68973,0
10329,68974,0
10330,68975,0
10331,68976,0
10332,68977,0
10333,68978,0
10334,68979,1
10335,68980,0
10336,68981,0
10337,68982,0
10338,68983,0
10339,68984,0
10340,68985,0
10341,68986,0
10342,68987,0
10343,68988,0
10344,68989,0
10345,68990,0
10346,68991,1
10347,68992,0
10348,68993,0
10349,68994,0
10350,68995,0
10351,68996,1
10352,68997,0
10353,68998,0
10354,68999,0
10355,69000,0
10356,69001,1
10357,69002,0
10358,69003,0
10359,69004,0
10360,69005,0
10361,69006,0
10362,69007,0
10363,69008,0
10364,69009,0
10365,69010,0
10366,69011,0
10367,69012,0
10368,69013,0
10369,69014,1
10370,69015,0
10371,69016,0
10372,69017,1
10373,69018,0
10374,69019,0
10375,69020,0
10376,69021,0
10377,69022,0
10378,69023,1
10379,69024,0
10380,69025,0
10381,69026,0
10382,69027,1
10383,69028,0
10384,69029,0
10385,69030,1
10386,69031,0
10387,69032,0
10388,69033,0
10389,69034,0
10390,69035,0
10391,69036,0
10392,69037,0
10393,69038,0
10394,69039,0
10395,69040,0
10396,69041,0
10397,69042,0
10398,69043,0
10399,69044,0
10400,69045,0
10401,69046,0
10402,69047,1
10403,69048,1
10404,69049,0
10405,69050,0
10406,69051,0
10407,69052,0
10408,69053,0
10409,69054,0
10410,69055,0
10411,69056,0
10412,69057,0
10413,69058,0
10414,69059,0
10415,69060,0
10416,69061,0
10417,69062,0
10418,69063,0
10419,69064,0
10420,69065,0
10421,69066,0
10422,69067,1
10423,69068,0
10424,69069,0
10425,69070,0
10426,69071,0
10427,69072,1
10428,69073,0
10429,69074,0
10430,69075,0
10431,69076,0
10432,69077,1
10433,69078,0
10434,69079,0
10435,69080,0
10436,69081,0
10437,69082,0
10438,69083,0
10439,69084,0
10440,69085,0
10441,69086,0
10442,69087,0
10443,69088,0
10444,69089,0
10445,69090,0
10446,69091,0
10447,69092,0
10448,69093,1
10449,69094,0
10450,69095,0
10451,69096,0
10452,69097,0
10453,69098,0
10454,69099,0
10455,69100,0
10456,69101,0
10457,69102,0
10458,69103,0
10459,69104,1
10460,69105,0
10461,69106,0
10462,69107,0
10463,69108,1
10464,69109,0
10465,69110,0
10466,69111,0
10467,69112,0
10468,69113,0
10469,69114,0
10470,69115,0
10471,69116,0
10472,69117,0
10473,69118,0
10474,69119,0
10475,69120,0
10476,69121,0
10477,69122,0
10478,69123,1
10479,69124,0
10480,69125,0
10481,69126,0
10482,69127,0
10483,69128,0
10484,69129,0
10485,69130,0
10486,69131,0
10487,69132,0
10488,69133,0
10489,69134,0
10490,69135,0
10491,69136,0
10492,69137,0
10493,69138,0
10494,69139,0
10495,69140,0
10496,69141,0
10497,69142,0
10498,69143,1
10499,69144,0
10500,69145,0
10501,69146,0
10502,69147,0
10503,69148,0
10504,69149,0
10505,69150,0
10506,69151,0
10507,69152,0
10508,69153,0
10509,69154,0
10510,69155,0
10511,69156,0
10512,69157,0
10513,69158,0
10514,69159,0
10515,69160,1
10516,69161,0
10517,69162,0
10518,69163,0
10519,69164,0
10520,69165,0
10521,69166,0
10522,69167,1
10523,69168,0
10524,69169,0
10525,69170,0
10526,69171,0
10527,69172,0
10528,69173,1
10529,69174,0
10530,69175,0
10531,69176,0
10532,69177,0
10533,69178,0
10534,69179,0
10535,69180,0
10536,69181,0
10537,69182,0
10538,69183,0
10539,69184,0
10540,69185,0
10541,69186,0
10542,69187,0
10543,69188,0
10544,69189,0
10545,69190,0
10546,69191,0
10547,69192,0
10548,69193,0
10549,69194,1
10550,69195,0
10551,69196,0
10552,69197,0
10553,69198,0
10554,69199,0
10555,69200,0
10556,69201,0
10557,69202,0
10558,69203,0
10559,69204,0
10560,69205,0
10561,69206,0
10562,69207,0
10563,69208,0
10564,69209,0
10565,69210,0
10566,69211,0
10567,69212,0
10568,69213,0
10569,69214,0
10570,69215,0
10571,69216,0
10572,69217,0
10573,69218,0
10574,69219,0
10575,69220,0
10576,69221,0
10577,69222,0
10578,69223,1
10579,69224,0
10580,69225,0
10581,69226,0
10582,69227,0
10583,69228,0
10584,69229,0
10585,69230,1
10586,69231,0
10587,69232,0
10588,69233,0
10589,69234,0
10590,69235,0
10591,69236,0
10592,69237,1
10593,69238,0
10594,69239,1
10595,69240,1
10596,69241,0
10597,69242,1
10598,69243,0
10599,69244,0
10600,69245,0
10601,69246,0
10602,69247,0
10603,69248,1
10604,69249,0
10605,69250,0
10606,69251,0
10607,69252,0
10608,69253,0
10609,69254,0
10610,69255,0
10611,69256,0
10612,69257,0
10613,69258,0
10614,69259,0
10615,69260,0
10616,69261,0
10617,69262,0
10618,69263,0
10619,69264,0
10620,69265,0
10621,69266,0
10622,69267,0
10623,69268,0
10624,69269,0
10625,69270,0
10626,69271,1
10627,69272,0
10628,69273,0
10629,69274,0
10630,69275,1
10631,69276,0
10632,69277,0
10633,69278,1
10634,69279,0
10635,69280,0
